image_id	id	caption
475779	32959	There is an elephant standing near a tree.
315303	32960	There are people in a boat near the water.
4243	32961	There is a boy sitting near many baskets.
197125	32965	A desk with computers and monitors and books.
199855	32966	Two yellowish green vases sitting on a counter.
466085	32967	A bathroom that has been gutted with the shower basin the only thing left.
197658	32999	Cather preparing to catch ball in an empty field
199688	33025	A living room filled with furniture with two paintings on the wall behind the couch.
212759	33057	An empty side walk with in a city
57424	33076	A group of people in a field flying a kite
237428	33092	A blonde woman sitting on a park bench next to a green bike.
22759	33112	A large calico cat resting on a pillow.
75948	33130	A black bear climbing out of a pond
120388	33146	A survival kit containing a variety of items.
5802	33147	Two men wearing aprons working in a commercial-style kitchen.
548878	33186	A snowboarder doing a trick in the air with a building behind
560143	33193	A woman is hitting the ball with a tennis racket on the tennis court.
272015	33201	A park bench in front of a porch in a green grass filled park.
307292	33213	A man in a suit and tie wearing a wedding ring.
54092	33218	A container filled with different types of food.
230096	33228	A group of elderly people sitting atop stone steps.
375469	33251	two people riding surf boards on a wave
197918	33252	two children stand near various childrens toys in the background
118546	33253	Three cats are lying on an unmade bed.
368780	33255	A dying plant cutting in in a bottle of water.
315434	33258	A no parking sign posted to an orange traffic cone in the middle of a sidewalk.
159066	33268	A spring form bird feeder filled with corn to eat.
301541	33270	A man tossing a frisbee under his leg.
419697	33271	A woman standing next to a miniature train at a park.
43850	33273	A man standing over his dog on a beach while holding a surfboard next to the ocean.
50752	33298	A large red double decker bus traveling down a busy street in London.
108283	33299	A rotten door leading into a restroom covered in filth.
557981	33331	A young man holding a stuffed teddy bear and a white umbrella.
564120	33350	The neck and head of two large giraffes by a tree.
128812	33351	An white oven with cookies being baked inside.
231341	33359	An elephant in a field with white birds
204549	33371	Two people served steak , potatoes, and green beans.
153529	33383	A woman with suitcases waiting for a train.
38666	33412	A young boy holding a teddy bear by it's ears.
441211	33414	A train traveling down train tracks past some houses.
147494	33416	A  train traveling on a snow covered track.
125661	33417	A man holding a beer next to a man in a blue shirt.
360673	33439	A group of motorcycles parked side by side in front of a donuts shop.
454154	33441	A Siamese cat taking a nap on a flowery bed with pillow.
415225	33472	A large clock tower with a massive clock at the center of it's top.
480212	33473	A smart phone sitting next to a canned soft drink and a pen on a wooden table.
192168	33474	A man wearing a coat standing in a field using his smart phone.
11760	33517	A group of zebras walking away from trees.
72811	33518	A plastic serving tray with food and drink on it.
16439	33529	A small desk with lamp, phone, and laptop on it.
151387	33559	A dead fish laying on a platform next to a knife and pliers.
422176	33570	A vase filled with flowers and greens on a shelf.
476872	33597	Surfer riding waves on their surfboards in the ocean.
418533	33608	"A large train car labeled ""buffet"" and ""first class"" is parked in a train yard."
266579	33639	A boat and a duck is in the water
106216	33675	A couple riding on a horse drawn wagon.
455464	33694	A man is in deep conversation holding the telephone
118073	33696	An image of a bedroom with a bed in the middle if the room
205866	33728	A woman and a dog stand on the ocean shore near some boats.
223019	33823	A passenger train making a stop at a train station.
98141	33865	a person riding a horse with trees in the back ground
83013	33877	An elephant is walking around its kept quarters on display.
3192	33917	A pizza covered in veggies on a white plate sitting on a table.
465877	33918	A chef in a kitchen standing next to a counter with jars and containers.
46345	33977	An adorable leashed dog sitting on a bench.
524954	34021	A urinal is displayed with modern porcelain structuring.
432016	34022	A horse is peaking out of a small window in a barn.
100801	34023	A tennis player is biting his towel as he walks to the back of the court.
227806	34051	A man in an orange outfit is directing traffic to drive slowly.
185181	34071	A giraffe on display in a glass enclosure.
134386	34090	A lady in a shop with a piece of cake with lit candles.
242363	34092	A bathroom with a sink, toilet and shower bathtub combination.
561412	34110	A clock tower is featured against a cloudy blue sky.
574810	34139	A cat is seated in a window sell looking outside the window
290558	34147	A young man is holding a baby on his lap.
488943	34192	A European street scene with a motorcycle and a car.
113159	34200	A woman touches her butt with a tennis racket in hand.
208163	34215	A green and yellow truck is driving on the road.
447378	34225	Several different types of vegetables laying together including cabbage.
271864	34227	An extravagant bedroom with focus on the chandelier.
311922	34234	The two girls are in a photo booth trying on hats and  different fake ties.
56129	34236	This photo could double as a scrapbook page with these souvenirs of travel.
336600	34237	A close up of hands holding a video game controller.
569976	34259	A group of people stare up at something out of the frame.
233888	34260	A boy with a baseball bat is in front of a TV.
332869	34281	A little boy running towards a green Frisbee.
185197	34366	A baby laying on a bed looking at a stuffed elephant.
180830	34367	A cat sitting in front of a window where there is a field of tulips and a windmill.
316397	34368	A baseball player standing on home plate with a bat in hand.
66072	34412	A surfer surfing on the surfboard with an oar in the ocean.
336404	34429	A person using the touch screen on a cell phone.
455315	34430	A  busy chinese market crowded at night.
420422	34443	A bus pulling away from a bus stop with the destination marked on it.
36349	34445	A pile of carrots and parsnips on the pavement next to a truck.
467776	34446	A mother and it's calf standing in a field.
227164	34462	An old rusted pickup truck sitting in a field.
396673	34463	Two large commercial airplanes sitting on the runway.
8218	34464	A building with a black and gold clock on it.
140307	34537	A group of people sitting around a table under an umbrella.
412036	34538	A glass container with different compartments filled with food.
106881	34549	A bird sitting perched on a tree branch.
385190	34576	Street art painted on the wall in an asian country.
139277	34596	A close up of a very small teddy bear.
27065	34613	A towel hangs beneath a sink in a bathroom.
32811	34624	A bird resting outside of a boat window.
428241	34660	A MAN TAKING A SWING AT A TENNIS BALL.
102349	34662	A child on a horse riding down a busy city street.
442009	34664	a bathroom with a bath tub near windows
314192	34678	An image of a stationary canadien train behind a fence.
54516	34703	A man is about to throw is disk golf frisbee.
521236	34728	three bears walking on rocks near a body of water
220041	34762	The rear view mirror of a cityh bus driving down a street.
571275	34798	A woman holding a Nintendo Wii controller in her right hand.
420669	34800	A woman rolling down a sand dune with a red frisbee.
129502	34816	A man standing on a snow covered mountain in a heavy jacket.
128142	34818	A team of baseball players playing a game of baseball.
198312	34859	A dining room scene is shown with a table and chairs.
225946	34864	A train traveling through the countryside next to a dirt road.
560613	34865	Two people walking over a bridge while holding umbrellas.
568814	34866	A man with a bear sitting with his arms crossed and his tie over his left shoulder.
33006	34877	People playing video games while someone watches in a library
187241	34878	A man speaking at a public event behind a pitcher of ice water
264599	34906	A crowded city street with lots of people walking around.
3799	34912	A street sign pointing the way to Jordan
527887	34913	A woman with a coffee cup talking on the phone.
332653	34923	A man stands next to a motorbike on some pavement.
239252	34957	An elaborate contraption on a water faucet for a bathtub.
248920	34958	A hotdog next to a plate of chili cheese fries on top of a table.
320612	34980	A  young man skateboarding on indoor wooden ramps.
572886	34995	A group of zebras are seen behind a fence.
248631	35012	A laptop with a stationary mouse attached to it.
471869	35021	A teddy bear sitting on a blue chair.
506906	35022	Two cups of black coffee sitting next to a coffee pot.
425702	35028	A man holding a surfboard walking on a beach next to the ocean.
511594	35033	A statue of a cow is seated on the out side of a store
34196	35041	Two desktop computer monitors sitting on a desk with a keyboard and mouse.
325720	35043	A truck towing large equipment on its flatbed down a road.
520727	35053	A zebra and a giraffe foraging together by some trees.
115033	35056	Two zebra standing side by side next to a pile of stones.
32056	35060	A man making the live long and prosper sign from star trek.
457575	35061	A kid playing a game of frisbee with his dog in the snow.
524601	35070	A group of young people playing video games.
1369	35088	A man in a wetsuit with a surfboard standing on a beach.
235522	35094	Three giraffe eating greens in a field next to lots of trees.
275611	35106	One cheese pizza cooked and sliced on a pan.
200457	35135	A fleet of boats beached behind of group of people fishing.
260627	35136	A commuter train traveling down train track next to a rural road.
486864	35200	A man holding a surfboard while standing on a sandy beach.
183884	35207	a small red fire hydrant in concrete
556420	35220	A beautiful sandy beach with a grass umbrella next to crystal blue water.
83065	35230	a screen shot of a televised new weather report
132328	35231	many people watch a person fly a kite with a young person
9548	35247	Zebra grazing on dry grass in a fried up field.
13466	35252	Two street signs are shown against more buildings.
269445	35267	A ladder leading up to a loft filled with Christmas decorations and teddy bears.
204830	35268	Shelves filled with fresh vegetables of every kind.
284465	35273	A group of children playing a game of soccer.
99647	35275	A clear bowl of broccoli and chopped nuts.
350444	35333	A group of children playing a game of soccer.
87144	35341	A woman and her child sitting nest to a man on a park bench.
274398	35343	A power tool sitting on a wooden table next to a knife.
262514	35350	A display of a toilet and sink in a store.
477067	35390	A person riding an elephant that is spraying water from its trunk.
534428	35401	People are crossing a street with umbrellas on a rainy day.
352151	35407	a plane on an air port run way
239888	35437	A bear walks alongside a road near a tree.
127987	35494	A baseball player bobble head next to two computer monitors on a desk.
137501	35499	A large group of skiers standing around with race bibs.
578525	35515	A man with a bat swings at the base.
23802	35540	A man wearing glasses standing next to an airplane.
558171	35547	A man holding a device and a coke bottle in a clearing in a wood.
463970	35556	A close up image of a variety of donuts.
283037	35582	Street signs are displayed next to a road.
192970	35600	Giraffe grazing on a lush green grass covered field.
36607	35606	a close up of a small older cell phone
403150	35607	people playing baseball on a baseball field with an umpire
250344	35653	Two young women sitting on a couch one of them using a laptop.
156397	35654	A herd of sheep grazing closely together in a field.
132329	35664	A refrigerator mostly empty with only a few bottles of water inside.
234607	35722	A man and a woman playing a game on the Nintendo Wii.
383209	35723	A gray cat sitting on top of a flat screen TV.
127455	35724	A fire hydrant next to a bush at a park.
9759	35748	A street sign above mailboxes in a snowy, icy winter scene.
334276	35750	A minivan is in an intersection with the traffic lights showing red.
57703	35794	A man and two women walking their dogs and hiking in the woods.
406050	35796	A street corner showing University Street, Gerard Schwarz Pl and 3rd Avenue, with a building in the background
199951	35827	a person riding a motorcycle on an enclosed road
228477	35858	A man stands in the doorway of a bus watching a man ride down the street on a white horse.
581482	35886	A fancy metal cloth is seen against huge barred windows at a stone train station.
505636	35902	A person launching into the air on a snowboard.
397729	35903	A young child swinging a baseball bat during a baseball game.
525420	35912	A bathtub is beneath a torn down wall.
315744	35913	A rabbit is eating a carrot next to a stuffed animal.
322987	35927	a stuffed teddy bear in a pink dress holding a stuffed bouquet of roses
12153	35950	A toddler eating food with a bib on the table.
16598	36119	A girl with blue hair is taking a self portrait.
125100	36190	An attentive dog sitting along the back of an overstuffed sofa, with another dog sniffing while standing behind a curtain.
567220	36191	An open door leading to a bathroom toilet, with a shower rack and bureau visible.
407149	36207	A living room scene is shown with a couch and table.
139140	36215	A young woman lays a hand on the neck of the horse she is riding.
524611	36273	A train carrying chemical tanks traveling past a water tower.
333034	36289	A lawn chair sitting on a beach under an umbrella.
357386	36291	A black bear walking across a leaf covered park.
287305	36310	A blue bus is crossing the intersection with various vehicles behind it.
236535	36312	A small plane is taking off from a grassy field.
568893	36322	A hotel room with a flat screen tv, chair, and bed.
336629	36328	The batter prepares to run the bases as the catcher and umpire watch the ball to see if it went foul or not.
186705	36329	A man smiles as he raises a goblet to his lips.
62483	36330	A young soldier has his picture taken with a young lady with an open jacket and brazier showing.
322610	36359	A woman walking past a shop filled with merchandise.
311471	36399	A street with cars on it is shown.
411480	36416	A crowd of people standing on the edge of a cliff next to the ocean.
190680	36420	Two signs are shown up above a street.
505754	36428	a piece of cake on a plate near a cup of coffee on a table
137967	36496	A cubicle desk with two laptops on it.
580255	36508	Two big dogs ride beside one another on the same vehicle seat.
99389	36517	A motorcycle parked in front of a graffiti covered building.
294593	36519	A brown horse standing in a lush green field with a bird on it's back.
301766	36547	A man leaping off the side of a cliff while skiing.
152649	36558	A jumbo jet airplane in flight on a sunny day.
294832	36563	A bathroom with an enclosed shower next to a sink and a toilet.
412966	36565	A man on skis stands on the hill.
521142	36618	A woman brings a man a whole cake.
365018	36619	A dog sitting in the bed of a truck.
254240	36626	Pizzas sitting on a table next to a bottle of wine.
164475	36640	A young man riding a skateboard in a parking lot.
400836	36641	A pack of zebra walking around a grass covered forest.
110617	36677	A baseball player in a ball hitting stance.
499281	36713	A kitchen with a bag from Whole Foods on the counter.
271548	36714	A glass vase with white flowers in it.
11537	36726	A hot dog on a bun with pickles and tomatoes is displayed.
425762	36770	A plate filled with sliced beef a bun and potatoes.
73280	36786	a brown and white kitchen with a silver refrigerator
526321	36876	A laptop computer sitting on a desk next to a desktop computer.
139858	36889	A bird flying solo over a large body of water.
349964	36934	A dog laying on the grass with a frisbee.
265971	36947	A tennis player hits a ball on a court during a game with a stadium audience behind him.
532493	36961	A surfer on a white board riding a small wave.
273825	36968	A Caucasian man looks up while talking on a cell phone outside.
331083	37015	A man falling off a surfboard while riding a wave.
408103	37016	A young man riding skis down a snow covered slope.
56326	37038	a food platter with white rice carrots and some pieces of pork
177213	37089	Small pizza sits on a plate on a restaurant table.
124636	37091	A baby cow standing in a pen next to another cow.
176828	37096	A airplane banking to the right as it ascends into the sky
254004	37097	Baggage handlers are an airport loading luggage onto a plane.
181805	37119	A woman riding a surfboard while in the ocean.
288639	37172	A calico cat drinking water from a running tap in a bathroom.
240023	37173	A tennis player using his shirt to dry his face during a tournament game.
215244	37174	A group of people sitting at a table sharing a meal.
278175	37175	A large brown bear walking through a forest.
31247	37181	Mixed group of vegetables sitting on a counter top.
249838	37214	A sexy young blonde woman holding a tennis racquet.
316254	37250	a woman in a red top holding something with a white and red background
528527	37251	a statue of two people surfing in a fountain
122747	37264	A man in a black shirt and orange bow tie.
381610	37268	A beautiful blonde haired woman taking a pizza out of an oven.
17267	37269	A police office standing on a street corner next to a power box.
277642	37329	Four baseball players pitching balls in the middle of a baseball field.
196706	37330	closeup of a white horse with someone riding it
217522	37367	A woman holding a hotdog and reaching for ketchup at a food cart.
516212	37368	A cat sitting on top of a microwave oven.
41247	37376	people enjoy swimming in the waves of the ocean on a sunny day at the beach.
420490	37390	A kitchen with an island and window over the sink.
54334	37399	A bedroom with a large window, bed and floor lamp.
236542	37401	A dish of pancakes covered in bananas and strawberries.
119779	37410	Two white bird sitting on top of a street light.
125245	37411	closeup of an aquarium full of water and fish
172718	37427	A little boy wearing a white shirt and tie.
509194	37428	A man holding a tennis racquet in one hand a lifting his fist in the other.
528729	37434	A man talking on a cell phone walking an orange bike across a street.
113097	37438	A wall full of pictures in frames of various subject matters.
479376	37447	A picture of a vacant home's kitchen and living room.
349678	37449	A large tower with a clock on it advertising transportation via train.
569722	37456	A floral plate with greens, carrots and potatoes.
292118	37457	A man wearing a parking meter repair jacket pushing a cart down a sidewalk.
319360	37481	A giraffe is eating grass from the feeder
232187	37482	A woman with a tennis ball is next to a child
424933	37487	A group of little boys playing a game of softball.
172877	37488	A man in a shirt and tie sitting on a white chair next to a lamp.
196047	37511	a bathroom with a toilet and a bath tub
309514	37512	a person posing for a photo sitting at a table
243189	37516	A large clock on top of the face of a building with statue adorned on top of it.
140289	37517	Two born bears walking though a forest surrounded by trees.
172087	37558	A man wearing a green sweatshirt with a tie around his neck.
88102	37559	A picture of a rock, a book, and a pair of scissors.
184919	37573	A tennis player lies on the soft grass
284099	37575	Two students are playing games at a party
151662	37644	a giraffe behind a fence eating grass from a feeder
498596	37647	A railroad train pulling in to the train station.
574823	37700	A baseball player standing on the field in uniform.
17921	37722	Lilies in a vase are set at the foot of a white canopy bed.
147042	37777	A kitchen refrigerator with numerous pictures held up by magnets, next to counters and a dining table and chairs.
228708	37778	A pair of tennis players practicing in an outdoor tennis court.
50411	37779	A mounted police officer riding down a city street past parked cars.
110231	37805	A skier with poles on the hill of snow.
273132	37806	An elderly woman sitting on the bench resting.
43771	37817	A bathroom containing a toilet and a sink.
120021	37855	A motorcycle with a red seat is on top of a stand.
27517	37868	A person holds a flip phone displaying the screen.
136938	37869	A tray containing five different flavors of donuts.
219798	37898	A small white dog on a leash wears a colorful bandana.
10395	37929	A stuffed bear sitting on the pillow of a bed.
429811	37951	A table set with fancy plates, glasses and candles.
219525	37959	a woman walking holding a pink umbrella near a train
539787	37972	a man and his baby are looking at some donuts
479948	37998	a baseball game with the batter catcher and umpire
483705	38062	a person riding a surf board on a small wave
394715	38063	a wooden desk with radio equipment in a room
443053	38064	a young person riding a surf board on a wave
220187	38092	A man riding a skateboard on a rail at a skate park.
537150	38093	A herd of sheep standing in a snow covered field.
92678	38109	A couple flying a kite at dusk on the seaside.
404992	38110	a woman in full riding gear atop a horse
175942	38203	A street view with a plane flying ahead.
236412	38204	A pizza casserole  with two kinds of crackers on the side.
493472	38238	A young father holding his baby while the baby is holding a frisbee.
298633	38244	a man in a blue shirt is playing tennis
279343	38253	A group of fighter jets sitting on an airport tarmac.
252269	38307	A pizza topped with flowers on a pizza pan sitting on a wooden table.
550521	38311	The reflection of a man in barbers chair getting a trim
276886	38314	A group of commuters standing next to a passenger train.
486521	38338	A hood lifted on a Chevrolet vehicle with a teddy bear on the side.
515850	38354	The boy is pointing the complex tool at the man.
564003	38356	A restroom stall with a white toilet and a toilet paper dispenser.
171351	38374	A surfer in a wetsuit stands with his surfboard and bicycle at the beach.
508801	38408	A plate with a pizza sitting on top of a wooden table.
438221	38414	Two Mallards float and drink water in a shallow pool.
283910	38422	A group of sheep being herded by a black dog.
182403	38460	Many flowers are laying in the dirt in the sun.
187979	38497	A plate filled with little sandwiches covered in plastic wrap.
497099	38499	A room filled with bathroom sinks and bath tubs.
318361	38504	a girl sitting at a kitchen table in a home
417164	38584	A parking meter machine covered in ice surrounded by snow.
139455	38585	A herd of cattle grazing in a dry field with snow off in the distance.
20001	38586	A man holding a bat to hit an incoming baseball during a game.
115229	38600	A  lawn sitting on a snowy sidewalk by a hydrant.
148766	38642	some white and blue porcelain designer toilet bowls
129065	38651	Double-decker bus driving down a crowded city street.
217936	38669	Women are playing tennis on a blue court.
368884	38694	A two story white building next to a building with an brown a frame.
562090	38736	A bathroom with all black fixtures in it.
3703	38737	Ripe bananas sitting next to a laptop computer and plastic wrap.
243213	38782	A man holding a tennis racquet while standing on a purple tennis court.
166003	38852	A small room with a heater and a desk filled with clutter.
136793	38868	a toilet a toilet paper roll and a newspaper
102400	38883	A brightly colored red and green bus is parked.
322119	39005	a boy and a girl are playing a video game
368335	39043	a brown horse is walking in between two cars
529234	39064	two old cell phones and a wooden table
383777	39069	A man in hipster clothes straddling a bicycle on the sidewalk.
92187	39111	A parking meter with a wooden stick figure on top.
161925	39123	two women are cutting and preparing a pizza
497801	39182	Surfers on the beach changing their wet suits.
292464	39302	A young woman cutting into a cake and serving it.
422326	39303	A modified motorcycle parked with other motorcycles on the pavement.
281074	39309	a plate full of food with some greens on top
95251	39357	Four young men in a sitting area stand looking towards the opposite side of the room.
56960	39412	A pair of computer monitors display contrasting sets of angel wings.
20646	39413	A woman in a store examines one of many suitcases.
152492	39414	A man at a desk gestures before a laptop while holding a phone to his ear.
217546	39451	A group of friends sits in their living room while playing video games.
480509	39453	A crowd watches as a man rides a skateboard in a skate park.
162280	39495	A small bathroom with focus on the shower curtain.
343821	39514	A duck and baby ducks are in the blue water.
439654	39580	A group of teddy bears sitting on top of a bunk bed.
250370	39583	A brown vase is holding a bouquet of pink flowers.
295377	39596	A skier stands next to a warning sign.
269682	39631	A traffic light over a street with a sign that reads K.
350463	39633	A woman holding a tray of bananas over the top of her head.
160501	39634	A man and a woman pose next to a small dog which is wearing a life jacket.
389316	39636	Two young elephants stand next to a wooden fence.
393513	39643	A skateboarder in the middle of a trick on a concrete rail.
514173	39644	Four red horses with a man on the farthest one.
211491	39673	An older woman sits in a sweater at the beach.
160345	39685	A man is sitting on a bench reading a book.
231236	39774	A beige tiled bathroom with white fixtures and a mirror.
264964	39801	A pile of feces sits on the back of a public restroom toilet.
28389	39807	A plane parked next to a truck next to a house.
266491	39833	Two men riding skies down a snow covered road.
423798	39861	A street at night is lit up by streetlights.
307993	39888	a man is reading a book in a car with a small dog
183273	39891	A train with graffiti all over it is on the tracks.
418949	39898	The ballplayer waits in the batter's box, watching the umpire defend his call.
143333	39941	A man on a dirt tennis court is crouched in position.
45603	39968	A brown cat is sitting in front of a mirror.
15778	39991	A young boy rides his skateboard amongst pedestrians.
463588	40036	A small group of horses graze in an open field.
578967	40037	A monorail is going down the track with people on it.
351711	40051	A motorcycle parked next to a bunch more with a plastic sign in front of it.
546667	40087	Two people smile as they ride on an elephant.
449279	40136	Three birthday candles stand lit on a cake.
140420	40158	A motorcycle is parked on a dirt road in a forest.
272518	40187	A brown and white horse appear to be tired.
269280	40202	A man wearing a hat and tie looking at a paper.
477010	40208	A tennis player serves a ball as a crowd watches.
486355	40214	An open fire hydrant and children playing in the water.
386613	40251	An older floor light sits deserted in an abandoned hospital.
391132	40298	A bowl of peeled oranges sitting on a white bowl on a kitchen counter.
204186	40309	Racers riding four wheelers while a crowd watches.
295076	40361	An airplane settled on a runway near water.
467257	40376	A man sitting on a couch with a laptop.
22690	40381	A plate of bread with jam and powdered sugar on it.
345361	40382	Four children at an outdoor party wearing festive hats.
421195	40385	A combination of black and white sheep grazing in a meadow
407403	40387	A painting of a white vase holding yellow tulips.
555983	40426	A blurry motion picture of a person doing a wheelie on a motorcycle.
55223	40429	A group of young people sitting on a couch next to a guy playing a Nintendo Wii.
349611	40438	A man wearing a black and purple outer garment with a paisley tie.
544975	40458	Wild animals grazing near a lagoon surrounded by trees.
197191	40459	Two birds standing on a section of cobblestone.
232598	40461	A man holding a pizza pie with a section missing.
138896	40469	Two dump trucks driving down a road past a white pick up truck.
388927	40470	A person holding a smart phone in the palm of their hand.
160341	40472	A person holding skis standing in front of a cabin
370165	40473	A person on a motor bike doing a wheelie jump
336245	40480	A women posing sitting on the chair wearing a beanie.
243104	40488	An egg and vegetable fritter is served with a side of broccoli.
126030	40504	Two big trucks are parked in a parking lot.
514016	40522	A bus stopped at a bus stop in front of  a tall building.
91716	40524	An open window overlooking a city in a bedroom.
2640	40534	a white train with a red stripe on its track
514537	40556	A wild animal drinks water from the toilet bowl.
214305	40582	A young boy poses next to his homemade pizza.
398628	40608	A group of giraffes hang around in the zoo.
532071	40609	A brown bear lays down in the woods.
5107	40620	A group of people gather to get on a bus at the bus stop.
82059	40622	A multi colored train traveling past a small town.
48034	40663	A person skiing down the side of a snow covered field.
292648	40670	A man in a wetsuit is holding his surfboard on the pier.
483656	40683	Giraffe walking through a field next to a forest.
299271	40693	A herd of cattle grazes in a field near a tree.
418062	40700	Two men next to each other holding wine glasses.
215826	40708	An empty park bench next to a park under a blue sky.
46889	40764	a small boy is chewing on something yellow
579560	40769	A zebra grazes on trees as deer graze on grass in the background.
94577	40770	Two men listen as another man speaks to them.
246233	40772	A massive wooden ship beached on snow covered ground.
143458	40787	a man with a drink wearing  a suit and green tie
85787	40790	A child holding an umbrella in the rain.
287484	40801	A messy bed in a bedroom between two tables with lamps.
181278	40816	A young boy throwing a baseball during a baseball game.
405135	40885	A street scene with a line up of policeman on horses.
33683	40905	Two people flying a kite in a green grass covered field.
170232	40906	A bus driving down a street in a small city.
450970	40907	A group of men carrying luggage standing next to a  busy street.
85905	40913	A plate of sprinkled doughnuts with a persons mouth open in the background.
144250	40922	Two giraffe walking through a lush green field.
313955	40923	Two baseball teams playing a game of baseball near a church.
456519	40943	A tennis player playing a game of tennis.
567253	40968	A cow with black spots all over eating grass.
524202	41018	The Space Shuttle is being transported by a NASA jumbo jet.
234572	41044	A person on a skateboard on the edge of a ramp.
324203	41045	A kitchen counter with plates of beans and hot dogs.
121744	41046	A tennis player with his leg up in the air and a racket in one hand.
182895	41177	A parking lot with a line of parking meters.
197388	41194	A team of skiers rides intently across the snow.
505242	41195	A snowboarder with goggles stands still on the slope.
268856	41196	Two men play Wii sports in their living room.
149364	41208	A yellow moving truck on a snow covered street.
543895	41211	Two men squatting outside a store looking at a frisbee.
31322	41217	A flock of swans swims in a bay.
223751	41260	A surfer looks back as another surfer catches a wave.
522020	41279	A close up of a hairy white cat outside.
470095	41280	Several cross country skiers skiing at night over the snow.
61747	41331	there is a woman about to ski down a hill
553326	41333	A photo of an old style white oven.
182825	41341	A train drives along the tracks amidst many cranes.
516116	41380	Two teams of girls playing soccer in a field.
182840	41428	A woman sitting in a chair using a cell phone.
34193	41435	A painting of two bears with a mountain in the background.
25654	41454	A child holds a plastic object while another person cuts it.
208169	41460	A large number of people riding motorcycles down the road.
315773	41506	A man in skis pulls a load behind him.
376177	41620	A group of people observing two planes at an air show.
519491	41624	A tall clock tower with a statue on top.
545138	41625	Two cars and a motorcycle are parked in the same small spot at various times.
575406	41626	A red, white, and blue bus that is parked.
39477	41628	Someones living room with a sewing machine and plants.
124486	41639	A baseball player from the turn of the century poses for a baseball card.
156416	41640	Three people wade waist-deep in the ocean while playing Frisbee.
1404	41671	A boy sitting on a black couch with teddy bears.
514118	41672	A close up image of a giraffes face while eating.
374111	41684	Two plates of chips and a sandwich are served on a tray.
194411	41757	An elephant and a bunch of cattle at a watering hole.
120357	41759	A man cutting a wedding cake in a kilt with his bride.
169891	41760	A 50s style fridge with a couple magnets on it.
40471	41869	An older picture of a large kitchen with white appliances.
495081	41880	A crowded street has a number of street signs.
206613	41886	A baseball player swings his bat after a hit.
523953	41890	A young boy stands next to a row of parked motorcycles.
443065	41891	Two men cross country ski up a path.
176257	41954	Two men playing a wii with game controllers.
325873	41955	A woman pointing at a laptop sitting on the floor with a child.
13445	41974	a train sits on a railroad track as a metal awning covers it
378765	41975	a black bear rests it's head on a tipped over log
111325	42007	a small child and a group of cows
481425	42035	a computers keyboard on a table and a pen
75563	42043	a computers keyboard and the bottom of an apple mouse
45830	42072	A black cat laying on top of a suitcase in a room.
39760	42083	A person para-sailing in the water with mountains in the background.
401935	42130	a single red white and yellow train engine on the tracks
356002	42132	a surfer surfing on a sunny day and a pier in the background
390585	42137	a small girl with sunglasses is hitting a tennis ball
234945	42154	A woman talking on a cellular phone with someone nearby.
10363	42156	A gray cat standing on top of a black car.
350966	42189	A train inside a station moving at a regular speed.
35899	42275	some red and yellow leaves and some thin green trees
427500	42278	a yellow and brown fire hydrant on the side of the road
179346	42364	a man is crossing the street and there is a yellow traffic light
299261	42381	a snow skier and lots of trees on a sunny day
378823	42414	Man herding some skinny cows in a street.
505335	42445	A group of people stand out side with umbrellas.
421757	42446	Two boats are floating on the river near the shore.
216482	42449	A giraffe staring at the camera in a field.
315281	42459	A partially eaten vanilla frosted doughnut with sprinkles
467931	42481	Two men sitting around a laptop looking at the screen.
536154	42524	A smiling child surrounded by numerous stuffed animals.
536006	42610	Two guys one wearing a white shirt the other red trying to catch a Frisbee.
173008	42644	A man in a tropical print shirt with glasses and long hair is eating a banana.
299952	42645	A desk holds a computer and leftover food containers.
4266	42646	People skiing and standing on a ski slope.
297037	42803	A horse is running near a body of water.
389378	42804	It is night time and the town is quiet.
391837	42934	A man sitting on a motorcycle posing in front of a bay.
152795	42936	Bananas sitting on a green fence with gourds.
355660	42941	A woman in a bikini top carries a surf board near the water.
408610	43020	A travel guide taking a photo as the tour bus arrives
429697	43033	A group of animals are standing in the snow.
282659	43089	Professional baseball player getting ready to swing at a pitch.
321866	43103	A child and an older female in the bathroom with a toothbrush.
328607	43139	A train riding down the tracks beside a sidewalk.
171255	43148	Several horses on a beach near a tent with the ocean in the background.
118965	43151	A man sitting on his skateboard in a field.
190829	43255	Separate men sitting on park benches playing on phone and reading.
372855	43271	a bear walking besides a pool and a tree
119563	43274	A man and woman holding a tennis racket over another mans head.
176901	43307	Three people in the snow trying to walk up the hill in skiis.
396691	43308	Two women in the kitchen with a plate of spaghetti.
509459	43323	a man standing by a fence while throwing a frisbee
145215	43328	A surfer carrying his surf board out of the ocean.
572184	43372	Two black cats looking at each other in a window.
314328	43405	A clean white toilet in a stall with a chrome toilet brush.
581356	43406	A trolley in a populated downtown area with people.
538359	43412	A public bathroom sink and hand drying area.
242362	43413	A fruit salad in a bowl with slices of fruit around it.
482187	43427	a group of men staring at a cellphone image
184402	43457	A skateboard with two different color and sized wheels.
221882	43461	A person wheeling a hand truck across an open market.
290833	43532	A large zebra and baby zebra standing inside an enclosure eating.
318721	43552	A woman looking at a polar bear through glass.
281534	43553	A man sitting on a bench reading in a city.
4620	43587	A close up photo of parking meter on a street.
452793	43667	A kitchen with a granite counter top and faucet.
286253	43698	A herd of cows crossing an empty road.
538497	43728	There is a urinal and trash can inside a small room.
